,id,activity_name
1252,b1_472,Verify repayment agreement
1254,b1_472,Cancel application
1256,b1_472,Loan  application canceled
1258,b1_119,Loan  application received
1260,b1_119,Check  application  form completeness
1262,b1_119,Appraise property
1263,b1_119,Check credit history
1265,b1_119,Assess loan risk
1268,b1_119,Assess eligibility
1270,b1_119,Reject application
1272,b1_119,Loan application rejected
1274,b1_377,Loan  application received
1276,b1_377,Check  application  form completeness
1278,b1_377,Appraise property
1279,b1_377,Check credit history
1281,b1_377,Assess loan risk
1284,b1_377,Assess eligibility
1286,b1_377,Reject application
1288,b1_377,Loan application rejected
1290,b1_52,Loan  application received
1292,b1_52,Check  application  form completeness
1294,b1_52,Appraise property
1295,b1_52,Check credit history
1298,b1_52,Assess loan risk
1300,b1_52,Assess eligibility
1302,b1_52,Prepare acceptance pack
1304,b1_52,Check if home insurance quote is requested
1306,b1_52,Send acceptance pack
1308,b1_52,Verify repayment agreement
1310,b1_52,Cancel application
1312,b1_52,Loan  application canceled
1314,b1_89,Loan  application received
1316,b1_89,Check  application  form completeness
1318,b1_89,Appraise property
1319,b1_89,Check credit history
1322,b1_89,Assess loan risk
1324,b1_89,Assess eligibility
1326,b1_89,Prepare acceptance pack
1328,b1_89,Check if home insurance quote is requested
1330,b1_89,Send home insurance quote
1332,b1_89,Verify repayment agreement
1334,b1_89,Approve application
1336,b1_89,Loan  application approved
1338,b1_338,Loan  application received
1340,b1_338,Check  application  form completeness
1342,b1_338,Appraise property
1343,b1_338,Check credit history
1346,b1_338,Assess loan risk
1348,b1_338,Assess eligibility
1350,b1_338,Reject application
1352,b1_338,Loan application rejected
1354,b1_205,Loan  application received
1356,b1_205,Check  application  form completeness
1358,b1_205,Appraise property
1359,b1_205,Check credit history
1361,b1_205,Assess loan risk
1364,b1_205,Assess eligibility
1366,b1_205,Prepare acceptance pack
1368,b1_205,Check if home insurance quote is requested
1370,b1_205,Send acceptance pack
1372,b1_205,Verify repayment agreement
1374,b1_205,Approve application
1376,b1_205,Loan  application approved
1378,b1_379,Loan  application received
1380,b1_379,Check  application  form completeness
1382,b1_379,Appraise property
1383,b1_379,Check credit history
1385,b1_379,Assess loan risk
1388,b1_379,Assess eligibility
1390,b1_379,Reject application
1392,b1_379,Loan application rejected
1394,b1_201,Loan  application received
1396,b1_201,Check  application  form completeness
1398,b1_201,Appraise property
1399,b1_201,Check credit history
1402,b1_201,Assess loan risk
1404,b1_201,Assess eligibility
1406,b1_201,Reject application
1408,b1_201,Loan application rejected
1410,b1_108,Loan  application received
1412,b1_108,Check  application  form completeness
1414,b1_108,Appraise property
1415,b1_108,Check credit history
1417,b1_108,Assess loan risk
1420,b1_108,Assess eligibility
1422,b1_108,Prepare acceptance pack
1424,b1_108,Check if home insurance quote is requested
1426,b1_108,Send home insurance quote
1428,b1_108,Verify repayment agreement
1430,b1_108,Cancel application
1432,b1_108,Loan  application canceled
1434,b1_9,Loan  application received
1436,b1_9,Check  application  form completeness
1438,b1_9,Appraise property
1439,b1_9,Check credit history
1442,b1_9,Assess loan risk
1444,b1_9,Assess eligibility
1446,b1_9,Prepare acceptance pack
1448,b1_9,Check if home insurance quote is requested
1450,b1_9,Send home insurance quote
1452,b1_9,Verify repayment agreement
1454,b1_9,Approve application
1456,b1_9,Loan  application approved
1458,b1_261,Loan  application received
1460,b1_261,Check  application  form completeness
1462,b1_261,Appraise property
1463,b1_261,Check credit history
1466,b1_261,Assess loan risk
1468,b1_261,Assess eligibility
1470,b1_261,Prepare acceptance pack
1472,b1_261,Check if home insurance quote is requested
1474,b1_261,Send acceptance pack
1476,b1_261,Verify repayment agreement
1478,b1_261,Approve application
1480,b1_261,Loan  application approved
1482,b1_491,Loan  application received
1484,b1_491,Check  application  form completeness
1486,b1_491,Return application back to applicant
1488,b1_491,Receive updated application
1490,b1_491,Check  application  form completeness
1492,b1_491,Appraise property
1493,b1_491,Check credit history
1495,b1_491,Assess loan risk
1498,b1_491,Assess eligibility
1500,b1_491,Reject application
1502,b1_491,Loan application rejected
1504,b1_140,Loan  application received
1506,b1_140,Check  application  form completeness
1508,b1_140,Return application back to applicant
1510,b1_140,Receive updated application
1512,b1_140,Check  application  form completeness
1514,b1_140,Appraise property
1515,b1_140,Check credit history
1517,b1_140,Assess loan risk
1520,b1_140,Assess eligibility
1522,b1_140,Reject application
1524,b1_140,Loan application rejected
1526,b1_281,Loan  application received
1528,b1_281,Check  application  form completeness
1530,b1_281,Appraise property
1531,b1_281,Check credit history
1533,b1_281,Assess loan risk
1536,b1_281,Assess eligibility
1538,b1_281,Prepare acceptance pack
1540,b1_281,Check if home insurance quote is requested
1542,b1_281,Send home insurance quote
1544,b1_281,Verify repayment agreement
1546,b1_281,Cancel application
1548,b1_281,Loan  application canceled
1550,b1_484,Loan  application received
1552,b1_484,Check  application  form completeness
1554,b1_484,Appraise property
1555,b1_484,Check credit history
1557,b1_484,Assess loan risk
1560,b1_484,Assess eligibility
1562,b1_484,Reject application
1564,b1_484,Loan application rejected
1566,b1_164,Loan  application received
1568,b1_164,Check  application  form completeness
1570,b1_164,Return application back to applicant
1572,b1_164,Receive updated application
1574,b1_164,Check  application  form completeness
1576,b1_164,Appraise property
1577,b1_164,Check credit history
1580,b1_164,Assess loan risk
1582,b1_164,Assess eligibility
1584,b1_164,Reject application
1586,b1_164,Loan application rejected
1588,b1_194,Loan  application received
1590,b1_194,Check  application  form completeness
1592,b1_194,Appraise property
1593,b1_194,Check credit history
1595,b1_194,Assess loan risk
1598,b1_194,Assess eligibility
1600,b1_194,Reject application
1602,b1_194,Loan application rejected
1604,b1_367,Loan  application received
1606,b1_367,Check  application  form completeness
1608,b1_367,Appraise property
1609,b1_367,Check credit history
1612,b1_367,Assess loan risk
1614,b1_367,Assess eligibility
1616,b1_367,Reject application
1618,b1_367,Loan application rejected
1620,b1_291,Loan  application received
1622,b1_291,Check  application  form completeness
1624,b1_291,Appraise property
1625,b1_291,Check credit history
1628,b1_291,Assess loan risk
1630,b1_291,Assess eligibility
1632,b1_291,Reject application
1634,b1_291,Loan application rejected
1636,b1_443,Loan  application received
1638,b1_443,Check  application  form completeness
1640,b1_443,Appraise property
1641,b1_443,Check credit history
1643,b1_443,Assess loan risk
1646,b1_443,Assess eligibility
1648,b1_443,Prepare acceptance pack
1650,b1_443,Check if home insurance quote is requested
1652,b1_443,Send home insurance quote
1654,b1_443,Verify repayment agreement
1656,b1_443,Approve application
1658,b1_443,Loan  application approved
1660,b1_266,Loan  application received
1662,b1_266,Check  application  form completeness
1664,b1_266,Appraise property
1665,b1_266,Check credit history
1668,b1_266,Assess loan risk
1670,b1_266,Assess eligibility
1672,b1_266,Prepare acceptance pack
1674,b1_266,Check if home insurance quote is requested
1676,b1_266,Send acceptance pack
1678,b1_266,Verify repayment agreement
1680,b1_266,Approve application
1682,b1_266,Loan  application approved
1684,b1_324,Loan  application received
1686,b1_324,Check  application  form completeness
1688,b1_324,Appraise property
1689,b1_324,Check credit history
1691,b1_324,Assess loan risk
1694,b1_324,Assess eligibility
1696,b1_324,Prepare acceptance pack
1698,b1_324,Check if home insurance quote is requested
1700,b1_324,Send acceptance pack
1702,b1_324,Verify repayment agreement
1704,b1_324,Cancel application
1706,b1_324,Loan  application canceled
1708,b1_375,Loan  application received
1710,b1_375,Check  application  form completeness
1712,b1_375,Appraise property
1713,b1_375,Check credit history
1715,b1_375,Assess loan risk
1718,b1_375,Assess eligibility
1720,b1_375,Reject application
1722,b1_375,Loan application rejected
1724,b1_174,Loan  application received
1726,b1_174,Check  application  form completeness
1728,b1_174,Appraise property
1729,b1_174,Check credit history
1732,b1_174,Assess loan risk
1734,b1_174,Assess eligibility
1736,b1_174,Reject application
1738,b1_174,Loan application rejected
1740,b1_426,Loan  application received
1742,b1_426,Check  application  form completeness
1744,b1_426,Appraise property
1745,b1_426,Check credit history
1748,b1_426,Assess loan risk
1750,b1_426,Assess eligibility
1752,b1_426,Prepare acceptance pack
1754,b1_426,Check if home insurance quote is requested
1756,b1_426,Send acceptance pack
1758,b1_426,Verify repayment agreement
1760,b1_426,Approve application
1762,b1_426,Loan  application approved
1764,b1_363,Loan  application received
1766,b1_363,Check  application  form completeness
1768,b1_363,Appraise property
1769,b1_363,Check credit history
1772,b1_363,Assess loan risk
1774,b1_363,Assess eligibility
1776,b1_363,Reject application
1778,b1_363,Loan application rejected
1780,b1_296,Loan  application received
1782,b1_296,Check  application  form completeness
1784,b1_296,Appraise property
1785,b1_296,Check credit history
1788,b1_296,Assess loan risk
1790,b1_296,Assess eligibility
1792,b1_296,Reject application
1794,b1_296,Loan application rejected
1796,b1_398,Loan  application received
