,id,activity_name
480,b1_366,Verify repayment agreement
482,b1_366,Approve application
484,b1_366,Loan  application approved
486,b1_313,Loan  application received
488,b1_313,Check  application  form completeness
490,b1_313,Appraise property
491,b1_313,Check credit history
493,b1_313,Assess loan risk
496,b1_313,Assess eligibility
498,b1_313,Reject application
500,b1_313,Loan application rejected
502,b1_351,Loan  application received
504,b1_351,Check  application  form completeness
506,b1_351,Appraise property
507,b1_351,Check credit history
510,b1_351,Assess loan risk
512,b1_351,Assess eligibility
514,b1_351,Reject application
516,b1_351,Loan application rejected
518,b1_648,Loan  application received
520,b1_648,Check  application  form completeness
522,b1_648,Appraise property
523,b1_648,Check credit history
526,b1_648,Assess loan risk
528,b1_648,Assess eligibility
530,b1_648,Reject application
532,b1_648,Loan application rejected
534,b1_822,Loan  application received
536,b1_822,Check  application  form completeness
538,b1_822,Return application back to applicant
540,b1_822,Receive updated application
542,b1_822,Check  application  form completeness
544,b1_822,Appraise property
545,b1_822,Check credit history
547,b1_822,Assess loan risk
550,b1_822,Assess eligibility
552,b1_822,Prepare acceptance pack
554,b1_822,Check if home insurance quote is requested
556,b1_822,Send acceptance pack
558,b1_822,Verify repayment agreement
560,b1_822,Cancel application
562,b1_822,Loan  application canceled
564,b1_573,Loan  application received
566,b1_573,Check  application  form completeness
568,b1_573,Appraise property
569,b1_573,Check credit history
571,b1_573,Assess loan risk
574,b1_573,Assess eligibility
576,b1_573,Prepare acceptance pack
578,b1_573,Check if home insurance quote is requested
580,b1_573,Send home insurance quote
582,b1_573,Verify repayment agreement
584,b1_573,Approve application
586,b1_573,Loan  application approved
588,b1_346,Loan  application received
590,b1_346,Check  application  form completeness
592,b1_346,Appraise property
593,b1_346,Check credit history
595,b1_346,Assess loan risk
598,b1_346,Assess eligibility
600,b1_346,Reject application
602,b1_346,Loan application rejected
604,b1_254,Loan  application received
606,b1_254,Check  application  form completeness
608,b1_254,Appraise property
609,b1_254,Check credit history
611,b1_254,Assess loan risk
614,b1_254,Assess eligibility
616,b1_254,Reject application
618,b1_254,Loan application rejected
620,b1_19,Loan  application received
622,b1_19,Check  application  form completeness
624,b1_19,Appraise property
625,b1_19,Check credit history
627,b1_19,Assess loan risk
630,b1_19,Assess eligibility
632,b1_19,Prepare acceptance pack
634,b1_19,Check if home insurance quote is requested
636,b1_19,Send home insurance quote
638,b1_19,Verify repayment agreement
640,b1_19,Cancel application
642,b1_19,Loan  application canceled
644,b1_467,Loan  application received
646,b1_467,Check  application  form completeness
648,b1_467,Appraise property
649,b1_467,Check credit history
651,b1_467,Assess loan risk
654,b1_467,Assess eligibility
656,b1_467,Reject application
658,b1_467,Loan application rejected
660,b1_139,Loan  application received
662,b1_139,Check  application  form completeness
664,b1_139,Appraise property
665,b1_139,Check credit history
668,b1_139,Assess loan risk
670,b1_139,Assess eligibility
672,b1_139,Prepare acceptance pack
674,b1_139,Check if home insurance quote is requested
676,b1_139,Send home insurance quote
678,b1_139,Verify repayment agreement
680,b1_139,Cancel application
682,b1_139,Loan  application canceled
684,b1_97,Loan  application received
686,b1_97,Check  application  form completeness
688,b1_97,Appraise property
689,b1_97,Check credit history
691,b1_97,Assess loan risk
694,b1_97,Assess eligibility
696,b1_97,Prepare acceptance pack
698,b1_97,Check if home insurance quote is requested
700,b1_97,Send home insurance quote
702,b1_97,Verify repayment agreement
704,b1_97,Approve application
706,b1_97,Loan  application approved
708,b1_903,Loan  application received
710,b1_903,Check  application  form completeness
712,b1_903,Appraise property
713,b1_903,Check credit history
715,b1_903,Assess loan risk
718,b1_903,Assess eligibility
720,b1_903,Prepare acceptance pack
722,b1_903,Check if home insurance quote is requested
724,b1_903,Send acceptance pack
726,b1_903,Verify repayment agreement
728,b1_903,Approve application
730,b1_903,Loan  application approved
732,b1_437,Loan  application received
734,b1_437,Check  application  form completeness
736,b1_437,Appraise property
737,b1_437,Check credit history
739,b1_437,Assess loan risk
742,b1_437,Assess eligibility
744,b1_437,Prepare acceptance pack
746,b1_437,Check if home insurance quote is requested
748,b1_437,Send home insurance quote
750,b1_437,Verify repayment agreement
752,b1_437,Cancel application
754,b1_437,Loan  application canceled
756,b1_854,Loan  application received
758,b1_854,Check  application  form completeness
760,b1_854,Appraise property
761,b1_854,Check credit history
763,b1_854,Assess loan risk
766,b1_854,Assess eligibility
768,b1_854,Prepare acceptance pack
770,b1_854,Check if home insurance quote is requested
772,b1_854,Send acceptance pack
774,b1_854,Verify repayment agreement
776,b1_854,Approve application
778,b1_854,Loan  application approved
780,b1_361,Loan  application received
782,b1_361,Check  application  form completeness
784,b1_361,Appraise property
785,b1_361,Check credit history
788,b1_361,Assess loan risk
790,b1_361,Assess eligibility
792,b1_361,Prepare acceptance pack
794,b1_361,Check if home insurance quote is requested
796,b1_361,Send home insurance quote
798,b1_361,Verify repayment agreement
800,b1_361,Approve application
802,b1_361,Loan  application approved
804,b1_823,Loan  application received
806,b1_823,Check  application  form completeness
808,b1_823,Return application back to applicant
810,b1_823,Receive updated application
812,b1_823,Check  application  form completeness
814,b1_823,Return application back to applicant
816,b1_823,Receive updated application
818,b1_823,Check  application  form completeness
820,b1_823,Appraise property
821,b1_823,Check credit history
823,b1_823,Assess loan risk
826,b1_823,Assess eligibility
828,b1_823,Reject application
830,b1_823,Loan application rejected
832,b1_632,Loan  application received
834,b1_632,Check  application  form completeness
836,b1_632,Appraise property
837,b1_632,Check credit history
839,b1_632,Assess loan risk
842,b1_632,Assess eligibility
844,b1_632,Reject application
846,b1_632,Loan application rejected
848,b1_238,Loan  application received
850,b1_238,Check  application  form completeness
852,b1_238,Appraise property
853,b1_238,Check credit history
855,b1_238,Assess loan risk
858,b1_238,Assess eligibility
860,b1_238,Prepare acceptance pack
862,b1_238,Check if home insurance quote is requested
864,b1_238,Send home insurance quote
866,b1_238,Verify repayment agreement
868,b1_238,Approve application
870,b1_238,Loan  application approved
872,b1_996,Loan  application received
874,b1_996,Check  application  form completeness
876,b1_996,Appraise property
877,b1_996,Check credit history
880,b1_996,Assess loan risk
882,b1_996,Assess eligibility
884,b1_996,Prepare acceptance pack
886,b1_996,Check if home insurance quote is requested
888,b1_996,Send acceptance pack
890,b1_996,Verify repayment agreement
892,b1_996,Approve application
894,b1_996,Loan  application approved
896,b1_795,Loan  application received
898,b1_795,Check  application  form completeness
900,b1_795,Return application back to applicant
902,b1_795,Receive updated application
904,b1_795,Check  application  form completeness
906,b1_795,Appraise property
907,b1_795,Check credit history
910,b1_795,Assess loan risk
912,b1_795,Assess eligibility
914,b1_795,Reject application
916,b1_795,Loan application rejected
918,b1_24,Loan  application received
920,b1_24,Check  application  form completeness
922,b1_24,Appraise property
923,b1_24,Check credit history
926,b1_24,Assess loan risk
928,b1_24,Assess eligibility
930,b1_24,Prepare acceptance pack
932,b1_24,Check if home insurance quote is requested
934,b1_24,Send home insurance quote
936,b1_24,Verify repayment agreement
938,b1_24,Cancel application
940,b1_24,Loan  application canceled
942,b1_251,Loan  application received
944,b1_251,Check  application  form completeness
946,b1_251,Appraise property
947,b1_251,Check credit history
949,b1_251,Assess loan risk
952,b1_251,Assess eligibility
954,b1_251,Prepare acceptance pack
956,b1_251,Check if home insurance quote is requested
958,b1_251,Send home insurance quote
960,b1_251,Verify repayment agreement
962,b1_251,Approve application
964,b1_251,Loan  application approved
966,b1_82,Loan  application received
968,b1_82,Check  application  form completeness
970,b1_82,Appraise property
971,b1_82,Check credit history
974,b1_82,Assess loan risk
976,b1_82,Assess eligibility
978,b1_82,Reject application
980,b1_82,Loan application rejected
982,b1_968,Loan  application received
984,b1_968,Check  application  form completeness
986,b1_968,Appraise property
987,b1_968,Check credit history
990,b1_968,Assess loan risk
992,b1_968,Assess eligibility
994,b1_968,Reject application
996,b1_968,Loan application rejected
998,b1_172,Loan  application received
1000,b1_172,Check  application  form completeness
1002,b1_172,Appraise property
1003,b1_172,Check credit history
1005,b1_172,Assess loan risk
1008,b1_172,Assess eligibility
1010,b1_172,Prepare acceptance pack
1012,b1_172,Check if home insurance quote is requested
1014,b1_172,Send home insurance quote
1016,b1_172,Verify repayment agreement
1018,b1_172,Approve application
1020,b1_172,Loan  application approved
1022,b1_264,Loan  application received
1024,b1_264,Check  application  form completeness
1026,b1_264,Appraise property
1027,b1_264,Check credit history
1030,b1_264,Assess loan risk
1032,b1_264,Assess eligibility
1034,b1_264,Reject application
1036,b1_264,Loan application rejected
1038,b1_878,Loan  application received
1040,b1_878,Check  application  form completeness
1042,b1_878,Appraise property
1043,b1_878,Check credit history
1045,b1_878,Assess loan risk
1048,b1_878,Assess eligibility
1050,b1_878,Reject application
1052,b1_878,Loan application rejected
1054,b1_143,Loan  application received
1056,b1_143,Check  application  form completeness
1058,b1_143,Return application back to applicant
1060,b1_143,Receive updated application
1062,b1_143,Check  application  form completeness
1064,b1_143,Appraise property
1065,b1_143,Check credit history
1068,b1_143,Assess loan risk
1070,b1_143,Assess eligibility
1072,b1_143,Reject application
1074,b1_143,Loan application rejected
1076,b1_462,Loan  application received
1078,b1_462,Check  application  form completeness
1080,b1_462,Appraise property
1081,b1_462,Check credit history
1083,b1_462,Assess loan risk
1086,b1_462,Assess eligibility
1088,b1_462,Prepare acceptance pack
1090,b1_462,Check if home insurance quote is requested
1092,b1_462,Send acceptance pack
1094,b1_462,Verify repayment agreement
1096,b1_462,Approve application
1098,b1_462,Loan  application approved
1100,b1_171,Loan  application received
1102,b1_171,Check  application  form completeness
1104,b1_171,Appraise property
1105,b1_171,Check credit history
1108,b1_171,Assess loan risk
1110,b1_171,Assess eligibility
1112,b1_171,Prepare acceptance pack
1114,b1_171,Check if home insurance quote is requested
1116,b1_171,Send home insurance quote
1118,b1_171,Verify repayment agreement
1120,b1_171,Approve application
1122,b1_171,Loan  application approved
1124,b1_812,Loan  application received
1126,b1_812,Check  application  form completeness
1128,b1_812,Appraise property
1129,b1_812,Check credit history
1132,b1_812,Assess loan risk
1134,b1_812,Assess eligibility
1136,b1_812,Reject application
1138,b1_812,Loan application rejected
1140,b1_599,Loan  application received
1142,b1_599,Check  application  form completeness
1144,b1_599,Appraise property
1145,b1_599,Check credit history
1147,b1_599,Assess loan risk
1150,b1_599,Assess eligibility
1152,b1_599,Prepare acceptance pack
1154,b1_599,Check if home insurance quote is requested
1156,b1_599,Send acceptance pack
1158,b1_599,Verify repayment agreement
1160,b1_599,Cancel application
1162,b1_599,Loan  application canceled
1164,b1_40,Loan  application received
1166,b1_40,Check  application  form completeness
1168,b1_40,Appraise property
1169,b1_40,Check credit history
1172,b1_40,Assess loan risk
1174,b1_40,Assess eligibility
1176,b1_40,Reject application
1178,b1_40,Loan application rejected
1180,b1_119,Loan  application received
1182,b1_119,Check  application  form completeness
1184,b1_119,Appraise property
1185,b1_119,Check credit history
1187,b1_119,Assess loan risk
1190,b1_119,Assess eligibility
1192,b1_119,Prepare acceptance pack
1194,b1_119,Check if home insurance quote is requested
1196,b1_119,Send home insurance quote
1198,b1_119,Verify repayment agreement
1200,b1_119,Cancel application
1202,b1_119,Loan  application canceled
1204,b1_698,Loan  application received
1206,b1_698,Check  application  form completeness
1208,b1_698,Appraise property
1209,b1_698,Check credit history
1212,b1_698,Assess loan risk
1214,b1_698,Assess eligibility
1216,b1_698,Prepare acceptance pack
1218,b1_698,Check if home insurance quote is requested
1220,b1_698,Send home insurance quote
1222,b1_698,Verify repayment agreement
1224,b1_698,Cancel application
1226,b1_698,Loan  application canceled
1228,b1_377,Loan  application received
1230,b1_377,Check  application  form completeness
1232,b1_377,Appraise property
1233,b1_377,Check credit history
1235,b1_377,Assess loan risk
1238,b1_377,Assess eligibility
1240,b1_377,Reject application
1242,b1_377,Loan application rejected
1244,b1_515,Loan  application received
1246,b1_515,Check  application  form completeness
1248,b1_515,Appraise property
1249,b1_515,Check credit history
1251,b1_515,Assess loan risk
1254,b1_515,Assess eligibility
1256,b1_515,Prepare acceptance pack
1258,b1_515,Check if home insurance quote is requested
1260,b1_515,Send home insurance quote
1262,b1_515,Verify repayment agreement
1264,b1_515,Approve application
1266,b1_515,Loan  application approved
1268,b1_52,Loan  application received
1270,b1_52,Check  application  form completeness
1272,b1_52,Appraise property
1273,b1_52,Check credit history
1276,b1_52,Assess loan risk
1278,b1_52,Assess eligibility
1280,b1_52,Prepare acceptance pack
1282,b1_52,Check if home insurance quote is requested
1284,b1_52,Send home insurance quote
1286,b1_52,Verify repayment agreement
1288,b1_52,Cancel application
1290,b1_52,Loan  application canceled
1292,b1_879,Loan  application received
1294,b1_879,Check  application  form completeness
1296,b1_879,Return application back to applicant
1298,b1_879,Receive updated application
1300,b1_879,Check  application  form completeness
1302,b1_879,Appraise property
1303,b1_879,Check credit history
1306,b1_879,Assess loan risk
1308,b1_879,Assess eligibility
1310,b1_879,Prepare acceptance pack
1312,b1_879,Check if home insurance quote is requested
1314,b1_879,Send acceptance pack
1316,b1_879,Verify repayment agreement
1318,b1_879,Cancel application
1320,b1_879,Loan  application canceled
1322,b1_597,Loan  application received
1324,b1_597,Check  application  form completeness
1326,b1_597,Appraise property
1327,b1_597,Check credit history
1330,b1_597,Assess loan risk
1332,b1_597,Assess eligibility
1334,b1_597,Reject application
1336,b1_597,Loan application rejected
1338,b1_89,Loan  application received
1340,b1_89,Check  application  form completeness
1342,b1_89,Appraise property
1343,b1_89,Check credit history
1345,b1_89,Assess loan risk
1348,b1_89,Assess eligibility
1350,b1_89,Reject application
1352,b1_89,Loan application rejected
1354,b1_338,Loan  application received
1356,b1_338,Check  application  form completeness
1358,b1_338,Appraise property
1359,b1_338,Check credit history
1361,b1_338,Assess loan risk
1364,b1_338,Assess eligibility
1366,b1_338,Prepare acceptance pack
1368,b1_338,Check if home insurance quote is requested
1370,b1_338,Send acceptance pack
1372,b1_338,Verify repayment agreement
1374,b1_338,Approve application
1376,b1_338,Loan  application approved
1378,b1_205,Loan  application received
1380,b1_205,Check  application  form completeness
1382,b1_205,Appraise property
1383,b1_205,Check credit history
1385,b1_205,Assess loan risk
1388,b1_205,Assess eligibility
1390,b1_205,Reject application
1392,b1_205,Loan application rejected
1394,b1_899,Loan  application received
1396,b1_899,Check  application  form completeness
1398,b1_899,Appraise property
1399,b1_899,Check credit history
1402,b1_899,Assess loan risk
1404,b1_899,Assess eligibility
1406,b1_899,Prepare acceptance pack
1408,b1_899,Check if home insurance quote is requested
1410,b1_899,Send home insurance quote
1412,b1_899,Verify repayment agreement
1414,b1_899,Approve application
1416,b1_899,Loan  application approved
1418,b1_201,Loan  application received
1420,b1_201,Check  application  form completeness
1422,b1_201,Appraise property
1423,b1_201,Check credit history
1425,b1_201,Assess loan risk
1428,b1_201,Assess eligibility
1430,b1_201,Prepare acceptance pack
1432,b1_201,Check if home insurance quote is requested
1434,b1_201,Send home insurance quote
1436,b1_201,Verify repayment agreement
1438,b1_201,Cancel application
1440,b1_201,Loan  application canceled
1442,b1_839,Loan  application received
1444,b1_839,Check  application  form completeness
1446,b1_839,Appraise property
1447,b1_839,Check credit history
1449,b1_839,Assess loan risk
1452,b1_839,Assess eligibility
1454,b1_839,Prepare acceptance pack
1456,b1_839,Check if home insurance quote is requested
1458,b1_839,Send acceptance pack
1460,b1_839,Verify repayment agreement
1462,b1_839,Cancel application
1464,b1_839,Loan  application canceled
1466,b1_9,Loan  application received
1468,b1_9,Check  application  form completeness
1470,b1_9,Appraise property
1471,b1_9,Check credit history
1474,b1_9,Assess loan risk
1476,b1_9,Assess eligibility
1478,b1_9,Prepare acceptance pack
1480,b1_9,Check if home insurance quote is requested
1482,b1_9,Send home insurance quote
1484,b1_9,Verify repayment agreement
1486,b1_9,Cancel application
1488,b1_9,Loan  application canceled
1490,b1_932,Loan  application received
1492,b1_932,Check  application  form completeness
1494,b1_932,Appraise property
1495,b1_932,Check credit history
1497,b1_932,Assess loan risk
1500,b1_932,Assess eligibility
1502,b1_932,Prepare acceptance pack
1504,b1_932,Check if home insurance quote is requested
1506,b1_932,Send acceptance pack
1508,b1_932,Verify repayment agreement
1510,b1_932,Cancel application
1512,b1_932,Loan  application canceled
1514,b1_560,Loan  application received
1516,b1_560,Check  application  form completeness
1518,b1_560,Appraise property
1519,b1_560,Check credit history
1521,b1_560,Assess loan risk
1524,b1_560,Assess eligibility
1526,b1_560,Prepare acceptance pack
1528,b1_560,Check if home insurance quote is requested
1530,b1_560,Send acceptance pack
1532,b1_560,Verify repayment agreement
1534,b1_560,Approve application
1536,b1_560,Loan  application approved
1538,b1_261,Loan  application received
1540,b1_261,Check  application  form completeness
1542,b1_261,Return application back to applicant
1544,b1_261,Receive updated application
1546,b1_261,Check  application  form completeness
1548,b1_261,Appraise property
1549,b1_261,Check credit history
1552,b1_261,Assess loan risk
1554,b1_261,Assess eligibility
1556,b1_261,Prepare acceptance pack
1558,b1_261,Check if home insurance quote is requested
1560,b1_261,Send home insurance quote
1562,b1_261,Verify repayment agreement
1564,b1_261,Cancel application
1566,b1_261,Loan  application canceled
1568,b1_281,Loan  application received
1570,b1_281,Check  application  form completeness
1572,b1_281,Appraise property
1573,b1_281,Check credit history
1575,b1_281,Assess loan risk
1578,b1_281,Assess eligibility
1580,b1_281,Reject application
1582,b1_281,Loan application rejected
1584,b1_140,Loan  application received
1586,b1_140,Check  application  form completeness
1588,b1_140,Appraise property
1589,b1_140,Check credit history
1592,b1_140,Assess loan risk
1594,b1_140,Assess eligibility
1596,b1_140,Reject application
1598,b1_140,Loan application rejected
1600,b1_484,Loan  application received
1602,b1_484,Check  application  form completeness
1604,b1_484,Return application back to applicant
1606,b1_484,Receive updated application
1608,b1_484,Check  application  form completeness
1610,b1_484,Appraise property
1611,b1_484,Check credit history
1614,b1_484,Assess loan risk
1616,b1_484,Assess eligibility
1618,b1_484,Prepare acceptance pack
1620,b1_484,Check if home insurance quote is requested
1622,b1_484,Send home insurance quote
1624,b1_484,Verify repayment agreement
1626,b1_484,Approve application
1628,b1_484,Loan  application approved
1630,b1_164,Loan  application received
1632,b1_164,Check  application  form completeness
1634,b1_164,Appraise property
1635,b1_164,Check credit history
1637,b1_164,Assess loan risk
1640,b1_164,Assess eligibility
1642,b1_164,Reject application
1644,b1_164,Loan application rejected
1646,b1_808,Loan  application received
1648,b1_808,Check  application  form completeness
1650,b1_808,Appraise property
1651,b1_808,Check credit history
1653,b1_808,Assess loan risk
1656,b1_808,Assess eligibility
1658,b1_808,Prepare acceptance pack
1660,b1_808,Check if home insurance quote is requested
1662,b1_808,Send acceptance pack
1664,b1_808,Verify repayment agreement
1666,b1_808,Approve application
1668,b1_808,Loan  application approved
1670,b1_367,Loan  application received
1672,b1_367,Check  application  form completeness
1674,b1_367,Appraise property
1675,b1_367,Check credit history
1678,b1_367,Assess loan risk
1680,b1_367,Assess eligibility
1682,b1_367,Prepare acceptance pack
1684,b1_367,Check if home insurance quote is requested
1686,b1_367,Send home insurance quote
1688,b1_367,Verify repayment agreement
1690,b1_367,Approve application
1692,b1_367,Loan  application approved
1694,b1_931,Loan  application received
1696,b1_931,Check  application  form completeness
1698,b1_931,Appraise property
1699,b1_931,Check credit history
1702,b1_931,Assess loan risk
1704,b1_931,Assess eligibility
1706,b1_931,Prepare acceptance pack
1708,b1_931,Check if home insurance quote is requested
1710,b1_931,Send acceptance pack
1712,b1_931,Verify repayment agreement
1714,b1_931,Cancel application
1716,b1_931,Loan  application canceled
1718,b1_502,Loan  application received
1720,b1_502,Check  application  form completeness
1722,b1_502,Appraise property
1723,b1_502,Check credit history
1726,b1_502,Assess loan risk
1728,b1_502,Assess eligibility
1730,b1_502,Reject application
1732,b1_502,Loan application rejected
1734,b1_266,Loan  application received
1736,b1_266,Check  application  form completeness
1738,b1_266,Appraise property
1739,b1_266,Check credit history
1741,b1_266,Assess loan risk
1744,b1_266,Assess eligibility
1746,b1_266,Reject application
1748,b1_266,Loan application rejected
1750,b1_622,Loan  application received
1752,b1_622,Check  application  form completeness
1754,b1_622,Appraise property
1755,b1_622,Check credit history
1757,b1_622,Assess loan risk
1760,b1_622,Assess eligibility
1762,b1_622,Prepare acceptance pack
1764,b1_622,Check if home insurance quote is requested
1766,b1_622,Send acceptance pack
1768,b1_622,Verify repayment agreement
1770,b1_622,Cancel application
1772,b1_622,Loan  application canceled
1774,b1_550,Loan  application received
1776,b1_550,Check  application  form completeness
1778,b1_550,Appraise property
1779,b1_550,Check credit history
1781,b1_550,Assess loan risk
1784,b1_550,Assess eligibility
1786,b1_550,Reject application
1788,b1_550,Loan application rejected
1790,b1_363,Loan  application received
1792,b1_363,Check  application  form completeness
1794,b1_363,Appraise property
1795,b1_363,Check credit history
1798,b1_363,Assess loan risk
